,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
10,1,-0.1897616964024283,-0.029327555541736057,-1.0317407705425414,-0.1911355669753622,1.583931561166925,-5.351793364307754,2.24520233734432,-0.1254823006923181,2.414901428807962,-0.732416336846775,2.355709544947069,-0.03053051775170913,0.3699580648436761,-1.9770657215129157,0.7924855215227874,-0.8763876483416448,-1.017970451568609,0.1605413027417374,0.20394993131586678,-0.9255773152960899,1.0892347604926857,-0.9138556278653582,0.11767788364483392,0.09963558427567992,-0.6141265486648781
11,1,-0.06018953387738391,1.3147532938323097,-0.6941828286206815,-0.4078741804679091,-0.34112518016654625,-1.5146833907863682,-0.23803588968235315,-4.1029135017998355,-0.48215067557549873,-2.5330470359120416,5.206049789476818,-0.23748990308230208,-0.07891770990984152,0.03661598300583706,0.2067800309008621,2.064966103036151,-0.25148209711258523,-0.5382416558145056,0.3123216006201642,0.36565117472551273,0.8197752231062045,1.9972921556185241,-0.21551556026659502,1.6831549554525687,0.8136754449473813
12,0,0.08441555034395434,0.052742333342513666,0.5954155784843396,0.7378282521194721,-0.327894759833011,3.7472397472735968,-0.14883805861788388,-4.792274140511269,0.6835854872009866,-1.6980260349660568,1.0563273006931473,-0.3217485709911001,-0.2666320643855916,-0.7225557675499953,-0.3639772034007054,-1.3225129449942667,-0.5098859550466597,0.11592348844054064,0.5121621561453433,0.399268812008014,0.5141445117846918,-1.1134970958908332,-0.42054726283632865,-0.6666595028172168,1.072084185459888
13,1,0.15094910221971816,0.23842046392580749,0.5282773589212181,-1.0592698389439246,1.6090485471617517,3.0953371196602495,-0.2812908717995493,1.9352588257762093,-1.0957166408446284,-3.2006378290835302,-3.881073920904593,-0.6557024673827115,-0.1255913828396315,0.7877700439360314,-1.0161510522439823,1.0458621006606796,-0.1132102024854705,0.22853749317606406,3.119222246404489,0.29902478271779964,-0.8657142422511438,-0.630468744041226,-0.4314516760454926,-0.24773299971159785,1.2302806537374633
14,0,-0.050067620768916354,1.1357095072467611,-1.77225005176356,0.10349103411874318,4.089960728711972,3.0715183304768323,-0.45831082508350723,1.8917947549336254,0.6227663263752287,-0.9700430482369362,-0.013456865411791332,-0.5498162599148206,-0.3147661088054346,0.2717419268280314,-0.19642975023873385,0.3075376556084855,0.19305358139318807,-0.6961790422830566,1.786198777550925,0.677445665126443,-1.1524160013150642,-4.775265517820188,-0.2705758446242098,-0.20726900909825688,-0.6421495099242155
15,0,-0.004118423464212243,-0.707208470692159,-1.450621774995377,-0.7640041013792916,3.469986672424935,-2.783380614001184,1.0679591424421102,6.811355551663239,-3.6122112283473924,-2.517338509591336,-2.427195678377102,-0.046804022007645364,0.009089645432307267,0.36032632771807227,0.137540620717013,1.2286646533709238,-0.4688162986110617,0.7142160774437126,-1.745241116867826,0.4488682400210207,-0.7921114047044389,-6.268055132887999,-0.6358808616204517,-1.3176692273795199,0.4411188005118287
16,1,-0.24100333041976385,-0.7654850721560224,2.832743991572214,2.9525534434085103,-2.679387332337573,0.17416266905371802,-1.0715630667767613,-2.4006915191320792,3.303389147342155,4.662642898058823,4.102883926812928,-0.3546926352759734,-0.4645849787663102,-1.4162771319774856,-0.694009274641059,0.013817364602049442,0.009098864715626032,0.7685457750076865,2.2890228644530977,0.03427477484257169,-0.6611440908783045,-2.921680675889637,-0.18710665432260973,0.9942106776243084,0.16590291787756126
17,0,0.2207670795961788,-0.47204132389541514,0.31537388181010567,0.9527084674145906,-1.5317762003329671,2.0379407802565743,0.017505398681318837,-0.6429911773027097,-2.6051147839094626,0.6655318841862689,-2.2127647753678756,-0.4432754252639523,0.06135632538513361,-1.1789835928942523,0.8101062778780626,-0.5286265226740261,0.733811759084439,-0.5100268990462002,-1.4577105663586416,-0.09984187401953429,0.2037602217723064,-1.8548994766347846,-0.30817348194986977,-1.2921432906919887,0.3587441283843004
18,0,0.07113869510959642,0.132280111866293,1.5374308715615983,-1.3605751032967968,2.8543732201929375,-3.1280649907001106,-0.32762491108655223,3.813468018939286,-3.044691369481663,-4.196383660161292,-1.0485662800927493,0.2969652687259582,0.28783930778037203,-0.7462596114511176,0.6216548993051514,0.08676258046050273,0.0905750569379026,0.9564161028854871,0.8494513077798668,0.3572711303343678,-0.19784409365757868,-3.434500726830387,-0.46381646121255793,-0.34582464437039845,0.33544687380457927
19,1,0.19649150003660215,0.32001234512276094,0.6322162005263281,2.5852244108660214,-4.098315373565993,1.3011803088574072,-1.033484555101286,-3.06233336364789,1.1856332584609408,4.677284178079385,5.586187818432744,0.5266924417299337,-0.7916627358054905,0.4994647926887077,-0.1553947273703899,-0.006589129067581045,0.3327459443809814,0.49767877013023276,0.9159502689415369,-0.43106425168982765,-1.0439574545173238,-0.19462516662437987,-0.34910826465043093,0.280797110270718,-0.6238176740787754
20,1,0.12387024405891736,-0.38580280820900964,2.564202076886605,1.082429835787501,-1.314791114829084,0.15381417079494913,1.1589991209269561,-0.0510710567775491,0.3706608593605946,0.8805221449315336,-2.291822184564469,-0.1788238748714785,0.04910685145882579,-0.3249640019410072,-0.4908947534452231,0.7604399798092094,-0.20496671375873418,-0.5089536821640056,2.3026578458299305,0.17495988637181858,0.15959010321379605,-1.002563724623637,-0.1681352011743465,0.3526344052394587,-0.0845021709653985
21,1,0.05509682784091099,0.5379355842074187,-1.5701021802932493,0.0448823409786717,1.9127288448384836,-3.279684499441663,1.033301374887684,0.9438500663754191,4.924115019032053,1.048238449382624,-0.7696923965410088,0.6924954460131136,0.1915099351087646,-2.316930641040383,-0.5176127437261787,-0.06007081266392314,0.5954011392642637,-0.27148779215899166,3.0219960582860033,-0.19459585393924528,0.19632130603811693,-0.5763039882905217,-0.04785425005010636,-0.22756335262855998,0.10284321288132944
22,0,-0.027093308036008883,-0.08891822410300615,4.422375872406109,-0.7719638361891411,-2.3827977921055994,-1.9360683549970379,0.7392525268661755,1.20260431377212,4.445428734695667,-2.649793389377348,0.9178849909173443,0.8321855872701607,-0.16345238618949065,0.5549160198757807,-0.24888077198480815,1.6824671130451454,0.06177375857187396,-0.14319533474482626,2.176850473795612,0.08182705808110206,-0.2522744568899412,1.5483453868619665,0.40251530659414253,1.2386810582540075,0.5169658615025462
23,0,-0.08461764196143562,-1.0336569840581096,0.29730497497349323,0.7561912736775046,3.0493943420935214,2.736705345379542,1.2696014736318235,-0.6708127613016939,-5.255897633527374,2.995845468294676,0.7245180171439264,0.24032488256940465,0.11927182231763374,1.5014138349869832,-0.7225592520948001,-1.3303606335601321,0.033253777115487236,0.4794577841171892,-0.4660295517798663,-0.25569731408798047,0.06969664100626877,0.08486901998136615,-0.021665079493472166,1.2622910124480486,0.4986140750103516
24,1,0.07240771863250811,-0.2369441802562788,-0.9234001445907949,0.1542843764635907,-4.435841668651828,0.4021416514470478,0.6731951776422312,-1.2361319645260826,-0.32065250111827953,-0.38928798788849844,5.9427697986432815,1.8426099753410385,-0.47494042129431613,-1.0196675396545223,0.6593281054012464,-0.5905970439689412,0.6214562666972779,-0.2937098121512847,-0.2792479319901673,0.4967154387649337,-1.3194579732837257,0.6176509295744212,-0.0657675993891726,-0.6826811579791684,0.23830993185372748
25,1,0.002731687609987565,0.4396134159414791,-0.24501832096210643,1.7268946925260005,-4.76863350515391,6.660570317335119,0.11986988189247862,-5.398010149079383,1.915374274208094,-1.4826265957097646,-0.25437204931114016,-1.6215307714598288,-0.8525177589018927,2.4956191481275853,1.2687932456964852,1.4812906319501096,0.4783968942064688,0.8230028303381431,1.3098034917028534,-0.38121413516092106,0.06155748345078346,0.28457476478050225,-0.38476393872926856,-1.8641658531853926,-0.16367906505714647
26,0,0.07443255288934608,0.7427654960368867,1.3933587298635597,-1.1050333885191386,2.276984755373872,-0.6731750791008984,0.8671928746480941,-1.1544385506039858,2.0085050200866914,-1.9436104514822472,3.601281362267321,0.5650970771496209,0.15258203456262995,-1.8428618928148575,1.07713746138476,-0.820958224046438,-0.2758972552152166,0.17620819970374535,0.9034565975141751,0.45893611019995195,0.08006237463790301,0.4825583395750334,0.2706235985937723,0.30040293451338573,-0.009725367493818369
27,0,-0.005947964734388733,-0.4953502935544028,-0.01795300030376948,0.8199254170753288,-0.9456750366402716,-0.17965458433396714,-1.0026813644234416,-2.1276347190358087,-0.033966698955718994,-0.9027676848794748,0.3944114921519432,-2.304864668581236,0.013053883728614435,-1.4666559773111074,0.9570717383505367,-0.15961486272088157,-0.3484220131361522,0.5242243319493405,0.14689929839212953,0.6609931896777687,0.6099158527039915,-2.0407411289310766,-0.365832245704773,0.4533939460579266,0.2857497095674138
28,1,-0.07440710237704559,-0.9704903216304468,2.3500836133877727,-0.08534681927011692,-1.0699507452564316,-0.5826399525779504,0.5339143008229185,-1.4513351998998596,0.9666699174372227,-2.011523460783934,0.4967672081704413,0.5794154808634351,-0.3539176045413094,2.5656221434940742,-0.17648480872036226,-0.2521627697088863,-0.13741132849882576,-0.2022883256586034,0.11277153784722853,0.07808633375338211,0.6457367710285012,1.8059870428972964,-0.2789609966548721,-0.4242756043674237,0.7520057432426012
29,1,-0.059089742249463506,-0.44284180130357553,1.1346218415166636,0.1655540420178229,-3.7111787768447178,-2.0896603653832178,0.2798754709407749,-0.8204841636991392,1.1615491512354736,-3.651078529583653,0.4045206681073075,0.20753040600518452,-0.13318565326981424,-0.11469103302336389,0.5587755024298001,-1.9241249439001067,0.10346211699364273,0.7046950239243958,-0.8285394701094804,-0.2989477877103229,0.7192667249004718,-1.2390434372145396,-0.18644097657745895,1.2308797196470302,0.08441589199964637
30,0,0.06093065334760712,0.5552445616424836,0.6993001864429217,-1.5545445903451796,2.1965566160935617,-3.2705992361260994,0.23989560835128998,4.149077293218009,2.5776867405837853,-3.661326972624532,-1.3405954061272864,-0.5748302618123007,0.1665838634382509,-1.0382173608930076,1.476435288933418,0.543268766859306,0.5868743516498139,0.42342141301185715,0.23653027659606793,-0.5044511090490983,-0.12430821957111898,-2.2875147964806533,0.06998583476163879,-1.2413386367060406,0.4720686189798517
31,0,-0.1294898346086964,-0.2637553779752934,-1.6464836569353518,0.53931808771568,0.763114955256869,-0.21684913340202736,0.1274867511853862,-0.3736892171903165,-1.8643457330297835,-1.6083620085124444,-1.041057555591042,0.3314674809427282,0.3035350330158597,-2.122018267399397,-0.4691042770397602,1.2474421205857174,-0.09377072091280307,0.046452055032135814,1.3434061515427254,-0.6083051874691706,0.39725431749948675,-3.8874549365447555,-0.35281729212512936,0.2954418328471831,0.22529970626449508
32,0,-0.13670369601625848,-0.8252124040149152,0.8301509126929904,-1.3206509720577304,1.1312373288677025,-1.299093471092923,-2.3097526329932987,4.288412038299193,2.1542756245598755,-3.010807240534354,-3.1818763496594498,-2.609519935356928,0.16299262783839705,-1.8366404070335043,0.5745681216049987,0.7572926558061074,-0.03150158789642732,0.24056109082892163,0.9667757842901428,-0.5004850176030636,-0.5966672745273915,-2.3908387792919585,5.905691170756678e-05,-0.824847075090727,0.4067451891104884
33,0,-0.1561163084679173,0.24232697604060044,0.9299105029316532,-0.29173383698765837,1.1446645271564726,-0.17963713113713317,-0.4101476603507256,-0.23574550187247628,-2.2059434946522214,-0.6544142759680205,1.6912100292456707,0.7431888918072945,-0.03274956948888735,-2.3775381884550506,0.07697042186045881,-0.9129039571123554,-0.22015670092648043,-0.45858641608744244,-1.0537780948560787,-0.32070852776746084,-0.42967441933256234,-1.9368316636631278,-0.6227962009804846,-1.580374128775354,0.3901112153395076
34,1,0.15195776909230957,0.27994490862641347,-0.017542755918396935,0.37539587953300857,-0.24816905429277625,-2.5193054343804837,1.050101067008354,-2.951636700979738,3.5641104715238847,-3.000829588187219,1.6804587484270097,-0.11547498215804873,0.09871837554157961,-2.268124814464037,-1.27095489449353,1.385772077740098,0.13221293833440895,-0.0062613147398128425,1.155956963928837,0.5103547765966282,1.2388539944385277,-2.3555163236873122,-0.22245721452207765,-0.22375483652932546,-1.0798042274195698
35,1,0.08867915065058252,0.23623291356560572,1.3221652188340205,0.652191449647398,0.0978811510633844,4.0133953003011875,0.14302372888014434,-4.710221875042787,3.411733535999455,-2.191237942864289,0.086085125994631,-0.7628056015988669,-0.3130264808181764,-0.29686073129504714,0.0029965939879606934,0.47912817005773867,0.4532550237426509,0.20694920751847037,3.1157389654543315,0.13556909807594966,0.4389252499098345,-0.6673287232292993,-0.30119893114002455,1.214457743721482,0.20861899090009578
36,0,0.08721564694377441,-0.13388491726160218,0.8903139180864676,-0.19710427531957214,0.9569839177026107,1.9473992474909356,1.015277941435405,2.067491054818712,-1.2101149341619226,0.5891072464790121,-4.520237263358356,2.224869468711137,0.36356266570290924,-3.0257917024277172,-0.05491738894978709,0.554251504613784,0.3100518935890209,-0.41362118079603993,1.796463473186084,0.1871409580448652,-0.647126108042832,-1.561571666297086,-0.17012829961251139,0.8724961901913509,0.6359965134211002
37,0,-0.030500934623274998,0.5041350539629289,-0.9424211140590351,0.43980634841871474,0.030017541750199203,1.9792218184171184,-0.19403408241654202,-3.2669663827800925,-0.09081625788510476,-2.2072380257757467,1.4370647238077443,0.8302176767037156,-0.1695077540303115,-0.4488026631786997,-0.03888659785298236,-0.5898462415891902,0.21108540027528255,0.8771843467424463,0.8258182064063938,-0.05789698709129853,0.402160955748858,-1.5279617130671916,-0.37596787171227014,0.6457465331428566,-0.14097267184322004
38,0,0.035736742873274406,0.04385163747378207,-0.4466051751330573,0.10293371625433594,2.6902523725611722,1.7729399877456742,1.9098423994362304,-4.127586574602236,-3.4112861294107892,0.8243070970094888,3.830913456790314,0.5760416789092532,0.4435056634050911,-0.9682471781373035,-1.049950993950164,3.108596192350303,-0.35198925687803273,0.5300685362413442,0.45662802720430024,-0.583270743217317,0.8693513278352176,1.5613109550554096,0.31742987796251837,-0.10309559876649974,-0.4900589599858262
39,0,0.12382177950618296,-0.8762496832840854,-0.5821632243805901,-2.4258377514041047,1.6438951052393351,-1.499796290386018,-0.6731791313936681,3.267927961190791,-0.015182228084680534,-0.9798229726629347,-1.4400522141816179,-0.2581319325433247,-0.007229954866185702,1.1268788219545052,0.7913432261894693,-0.08246084029244963,-0.20222714838908593,-0.8355679356293966,0.24620915186322007,0.18786486354179713,-0.6061686732677113,5.097147333899548,-0.032339545604009035,-0.3436195894822962,-0.3956371330583617
40,0,0.07622796644464867,1.058996231043477,0.8490678124159985,0.7418107685923735,0.6474477644388591,-0.851935029837638,0.45775282273519374,4.735016390219113,-3.6474987675953665,3.378448046454858,-2.383666446610462,-1.0511819177410515,0.1944739195560085,-1.1861275363277328,-0.9794279040350384,-1.3717799331325728,0.1559022912874076,-0.8294235558081807,-1.2938697590193768,-0.1672409003678956,-0.9096414164325621,-3.32508272327818,-0.17375749222350179,0.9434960911749081,0.6320459418318481
41,1,-0.06729813087966932,-0.6734354529765759,-0.5901675061134872,0.7138771283750872,-2.485525649972315,-1.653160918744206,-1.885496088618789,-1.5529020307879515,-1.2219564736220425,-0.4365796494304848,3.4451109283079666,-1.4105204001566156,-0.022209421877448805,-1.992857544626921,1.7916024629869463,-0.10698363593995729,-0.24426808046379714,0.12793271455888316,1.4323195254782117,0.2080686409225216,-0.23624192264875613,-1.3388370953197324,-0.33786982807076194,-0.7780400718021132,-0.16345660020932273
42,0,0.07949142356003265,-0.5832507088302413,-0.2927234486263678,0.8946068119143495,1.4915307132308857,2.3188858976275224,-0.9327135264818135,-0.6818975181348479,-3.1041088222755193,-0.9481278548079637,-2.786940692862261,-0.45962132870870764,0.4095780603887935,-2.23406305279465,-0.16109296368280118,1.83457821838864,-0.03133718025581138,-0.7831449866152925,3.534214280968971,0.028748778220895804,0.1143355118842183,-4.263022168049394,-0.3721216143893547,-1.6235719971643923,-0.27957537552540584
43,0,-0.06642780002638808,0.14319237744150445,0.7950352721699788,-1.4036151688828618,-2.5944920011175676,-1.6350038987477493,-0.32298574966166765,0.10405112304705304,3.748066068247127,-4.422792928906039,-1.0287749658561751,1.1304394214564681,-0.10842406849715817,-2.291718538867178,-0.9590246015275176,-0.6982795519166375,0.4195643425088206,-1.1567475199220338,-1.0916765979190275,0.5786473074790144,0.18021184613529898,0.5660120187686319,-0.23868623757943566,-0.6476118485361688,0.4115313884422685
44,1,-0.21363952482705822,0.2802456677781799,-1.7413561726946243,-0.6098844254202148,1.021166565501761,0.9654971080632263,-0.24677845393657163,-3.2776735146989124,2.9377404733097197,-0.5292605107735224,-2.1476765793571957,-1.186149038901999,0.37590786503397844,-2.206447013330692,-1.6132181605033311,1.5131836590613306,0.04163147073242625,-0.31667358121070105,1.6552587245561319,-0.27913054257522074,1.207460727496608,3.3432651317762803,0.11655172855973703,0.5084515784429612,-1.645397768909358
45,1,-0.0327780539064186,-0.7571060853755587,1.1953323946170622,1.035319394739965,-2.912057718808497,-6.234834138409096,0.17433976257306497,0.8364432226826561,-1.8022520578386798,-2.476641791276329,1.349900019098325,0.6915830158258057,0.3339392365230537,-1.201410750886038,0.19516200640616416,-0.23865916937217904,0.025135052932912027,-0.4002558162836704,2.0574771356806516,-0.6925889725591706,0.7695087121241506,-4.101205342276049,-0.2905866336436119,0.013359057387788767,-0.7815280063675671
46,1,-0.18265495454165712,-0.21027530200179692,0.3826731539878503,-0.8821905674511583,-5.186435878119504,-1.1378647412577139,0.8230039539462077,-0.26959603841018615,-0.6124656966620584,-2.056665551789604,3.810834888100261,-0.9833987813166405,-0.3476307554396334,0.48729901097765516,1.1860153923968755,0.16698950864998835,0.5612033371908357,-0.5166395820801263,-1.2091996306803567,-0.5493124627233833,-0.6674280191059618,3.506875842732425,0.060383616732351084,0.5677114870581194,0.8201772546775516
47,1,-0.22889356125728053,0.7323791526432596,0.26139300464819426,1.242918713630063,-3.85511239469602,-3.8998196221056367,-0.15838359686655637,1.2376654710287935,2.670801526610699,0.03711777018393249,-0.7065384395457519,0.639920190199671,0.07881108775011397,-1.3972975890289716,0.33600845434273513,-0.8131981079090825,-0.6308616361091732,-0.09017850696341709,1.4128542684269392,0.02753435270884905,0.30540663009012836,-2.4405466916954084,0.028673292091499818,1.0187525051337882,0.45438550254440735
48,1,-0.10163045846653039,1.194888306226909,1.3500878603359077,1.9086601016954543,-2.5195180325648674,0.9998930239096728,-0.8849694529761896,-1.1666374078373978,-0.091966407929498,-0.1309943637196034,1.5694663025318913,-0.791856842328467,-0.5810405266116625,1.110260025915326,0.15491601367128166,0.4097685100673203,-0.30611127195233834,-0.09096505685222193,-0.49585190958330627,-0.08912702567690008,-0.1904920023646477,-4.058815321791742,-0.5339549703946205,0.047318821945236296,-0.3051732787579736
49,1,-0.043574885767481385,-0.02125649382420084,-0.02374285400185352,-1.4998971028917265,-1.7700803002056127,-1.1290001944183716,0.31641722321732946,-0.22731814751797702,4.658437292640012,-2.269118037136331,-0.24807472994861982,-0.00515328061677225,-0.3208713532894201,-1.928279942036561,1.8237893743309626,0.25892229930498417,-0.8827100606344472,0.12078230308060872,-1.1187495772947311,0.7737869426445722,-0.2318479894782636,2.683002097489567,-0.3563464897752317,-1.2378170895219769,0.87688966623755
50,0,-0.01585500518219566,-0.4587047989569229,-1.1840688694948687,1.434808438871973,2.7004075174633786,1.509471830437791,-0.2478133473207281,3.8465159228978174,-0.15348943455795622,2.0794300418331466,-6.3930612322702896,0.23331916597150923,0.6814812155341375,-4.596144174430401,0.004690388303613602,-1.0167669235255994,0.34270305942190815,-0.33356583865382106,2.082530260162083,-0.48500238429218645,-0.3343914595569433,-8.022672819059855,0.08295349396889991,0.8618431437278785,0.893213228237752
51,1,-0.027861307873786087,0.31392222781588924,2.181944592359237,-0.98225522713983,-1.473793529509936,2.9313177615513872,-0.12362958511434066,-5.359388289630571,-1.8241952505983476,-2.2995238169494434,2.0245987122675686,0.6742431002543322,-0.5448142509440278,4.84302571840564,0.10927573321654238,1.7423550529766785,0.37258781894317816,1.3015097337597923,-1.8661186025272296,0.7908195458942564,1.0949736982170037,7.878601879994816,-0.2838572533007714,-0.21463114242264206,0.8840106105675829
52,0,-0.053017109225978,-0.45539251779684653,-0.9626964723409349,0.5641870700187436,0.775918212681921,0.724417769507178,-1.184925956121903,-0.6687091984880286,-3.095510438150875,1.1731691231848946,0.8583041004936995,0.9014061339670656,0.1326489274861107,-0.586120698760338,0.5383986778649933,-0.49077672628876773,0.3542802974476166,0.45990457593847234,-0.034274396285613275,-1.0065748488131006,0.04619819292400296,-0.8558443055298876,-0.15961302368921565,-0.9984363045203671,-0.3442002023274833
53,0,-0.11572046583456086,0.1037514281389106,1.4901896041656895,-1.448575388491513,1.5160163456563298,-2.497354644410568,-0.6358535369583114,3.7060074580346414,-0.22018430830266286,-5.891398276698178,-0.31716927567499836,-0.7846252482539389,-0.14942199447686166,1.377626690707393,-1.079469250797651,1.028343855333059,0.3493451952386869,-0.6750562391597025,0.8358898851303693,-0.17859593472807514,-0.344495904866208,-3.0802182374306692,-0.3454241030085856,-1.134398908121788,0.16247499335394858
54,0,0.17270632702259722,0.2907053749377166,-0.44909833820825423,-1.1915386676127981,2.102650156790944,-2.246576009820428,2.4583785794217654,7.5395228182307745,0.8684353467970221,-3.988438667148503,-5.857522774497096,1.1504277477144234,0.2578343228049363,-0.5313190739812033,1.64821857298953,-1.0986857496748992,0.061306085628021374,0.3515803999873916,1.6939466986028646,0.16227853575444195,-0.7048496536526914,-5.2386022273340895,-0.041086591065275534,-1.1350329496986038,0.8565342239213949
55,1,-0.025019433141435267,0.2434659743788049,1.2108756285458944,-1.4256980696517776,-0.1275465294895469,-0.19170226991920855,-1.2307434978418488,-1.0606573436031432,2.5558329710007204,-2.6574016084891317,-0.7456969503159456,0.4552792655117858,0.19141171417113848,-1.5907401064141726,0.8790639421947256,-0.879967230786213,0.15572766906077137,-0.3876336661933318,0.5044394838131696,0.48473198832109504,0.5216975116246458,2.7607102028165245,0.16943347501028086,-0.1318971078689652,-1.1507787060128334
56,0,-0.1480227908246449,-0.12343421120065134,-0.40417753653059085,1.1840223204140072,-1.1732290329462614,3.0725503313855507,-0.45782901942822946,-4.001632433589168,4.330781910064851,-1.5374865164014102,-0.7898682163149322,0.039911427782732954,-0.6629810214809791,-0.26118891379559,1.021301390860216,1.2803532837651062,-0.18914328042396822,-0.6183654466004829,-0.09142841634725743,0.5532763546773505,0.45803278463727914,-2.2685096745166584,-0.7773406975495054,1.895293015098277,-0.7293985861042568
